URL,Title,Localisation,Price,Chambre,Salle de bain,Type,Secteur,Salons,Surface habitable,Age de bien,Etage,Ascenseur,Balcon,Chauffage,Climatisation,Concierge,Cuisine equipee,Duplex,Meuble,Parking,Securite,Terrasse
https://www.avito.ma/fr/gu%C3%A9liz/appartements/Appartement_%C3%A0_77_m%C2%B2_avec_piscine_a_gueliz__32857876.htm,Appartement à 77 m² avec piscine a gueliz,marrakech,693000.0,1,2,Vendre,guéliz,1.0,77.0,0.0,3,True,False,False,False,False,False,False,False,True,False,False
https://www.avito.ma/vi/55658309.htm,Appartement à vendre 108 m² à Nouaceur,nouaceur,1039000.0,2,2,Vendre,toute la ville,2.0,108.0,8.0,2,True,True,False,True,True,False,False,False,True,False,False
https://www.avito.ma/vi/55462984.htm,Appartement à vendre 95 m² à Mohammedia,mohammedia,1470000.0,2,1,Vendre,mimosas,1.0,95.0,2.0,2,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/gu%C3%A9liz/appartements/Appartement_%C3%A0_77_m%C2%B2_avec_pisince_a_geuliz__32340535.htm,Appartement à 77 m² avec pisince a geuliz,marrakech,685300.0,2,1,Louer,guéliz,1.0,77.0,2.0,0,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/asilah/appartements/Appartement_%C3%A0_vendre_60_m%C2%B2_%C3%A0_Asilah_54024798.htm,Appartement à vendre 60 m² à Asilah,asilah,899000.0,1,1,Vendre,toute la ville,1.0,60.0,0.0,1,False,True,False,False,False,False,False,False,True,False,True
https://www.avito.ma/fr/hay_dakhla/appartements/Appartement_%C3%A0_vendre_145_m%C2%B2_%C3%A0_Agadir_55717522.htm,Appartement à vendre 145 m² à Agadir,agadir,701941.7059299927,1,1,Vendre,hay dakhla,2.0,145.0,0.0,2,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/hay_mohammadi/appartements/Appartement_%C3%A0_vendre_117_m%C2%B2_%C3%A0_Agadir_55717356.htm,Appartement à vendre 117 m² à Agadir,agadir,1200000.0,3,2,Vendre,hay mohammadi,1.0,117.0,3.0,1,False,True,False,False,False,False,False,False,False,False,True
https://www.avito.ma/fr/wifak/appartements/Appartement_%C3%A0_vendre_70_m%C2%B2_%C3%A0_Temara_55568509.htm,Appartement à vendre 70 m² à Temara,temara,750000.0,1,2,Vendre,wifak,1.0,70.0,0.0,2,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/touilaa_foqia/appartements/Appartement_%C3%A0_vendre_75_m%C2%B2_%C3%A0_T%C3%A9touan_55198220.htm,Appartement à vendre 75 m² à Tétouan,tétouan,550000.0,3,2,Vendre,touilaa foqia,1.0,75.0,3.0,3,False,True,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/derb_omar/appartements/Appartement_%C3%A0_vendre_Casablanca_55716982.htm,Appartement à vendre Casablanca,casablanca,1538997.2624121106,3,2,Vendre,derb omar,3.0,95.0,3.0,1,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/hay_mohammadi/appartements/Appartement_97_m%C2%B2_%C3%A0_hay_mohammadi_Agadir_55208500.htm,Appartement 97 m² à hay mohammadi Agadir,agadir,1420177.7367794907,3,2,Vendre,hay mohammadi,1.0,97.0,3.0,4,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/ville_nouvelle/appartements/Appartement_%C3%A0_vendre_126_m%C2%B2_%C3%A0_Mekn%C3%A8s_55619549.htm,Appartement à vendre 126 m² à Meknès,meknès,1050000.0,3,2,Vendre,ville nouvelle,3.0,126.0,3.0,3,True,True,False,True,True,False,False,False,True,False,True
https://www.avito.ma/fr/autre_secteur/appartements/Appartement_%C3%A0_vendre_54_m%C2%B2_%C3%A0_Agadir_55716644.htm,Appartement à vendre 54 m² à Agadir,agadir,460000.0,2,1,Vendre,autre secteur,1.0,54.0,2.0,3,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/agdal/appartements/Appartement_%C3%A0_vendre_64_m%C2%B2_%C3%A0_Rabat_55716546.htm,Appartement à vendre 64 m² à Rabat,rabat,1280000.0,1,2,Vendre,agdal,0.0,64.0,0.0,2,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/plage_oued_cherrat/appartements/Appartement__haut_standing_a_BOUZNIKA_PLAGE_55658677.htm,Appartement haut standing a BOUZNIKA PLAGE,bouznika,2650000.0,3,3,Vendre,plage oued cherrat,1.0,100.0,3.0,1,False,True,True,True,False,False,False,False,False,False,True
https://www.avito.ma/fr/agdal/appartements/appartement_114m2_a_Agdal_55715742.htm,appartement 114m2 a Agdal,rabat,1784867.0782912052,3,3,Vendre,agdal,3.0,114.0,3.0,4,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/tassila/appartements/Appartement_%C3%A0_vendre_54_m%C2%B2_%C3%A0_Agadir_55715443.htm,Appartement à vendre 54 m² à Agadir,agadir,690000.0,2,1,Vendre,tassila,1.0,54.0,2.0,1,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/al_qods/appartements/appartement_a_Hay_al_Qods_Casablanca_%C3%A0_vendre__55715034.htm,appartement a Hay al Qods Casablanca à vendre,casablanca,730000.0,3,2,Vendre,al qods,3.0,88.0,3.0,1,False,True,False,False,False,False,False,False,True,False,True
https://www.avito.ma/fr/diour_jamaa/appartements/Appartement_%C3%A0_vendre_a_diour_jamaa_55714994.htm,Appartement à vendre a diour jamaa,rabat,1950000.0,3,2,Vendre,diour jamaa,3.0,190.0,3.0,4,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/sidi_bernoussi/appartements/Appartement_%C3%A0_vendre_50_m%C2%B2_%C3%A0_Casablanca_55714981.htm,Appartement à vendre 50 m² à Casablanca,casablanca,350000.0,2,1,Vendre,sidi bernoussi,2.0,50.0,2.0,2,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/oulfa/appartements/Appartement_%C3%A0_vendre_56_m%C2%B2_%C3%A0_Casablanca_55714058.htm,Appartement à vendre 56 m² à Casablanca,casablanca,260000.0,2,1,Vendre,oulfa,2.0,56.0,2.0,3,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/autre_secteur/appartements/Apparte__mhamid_9___100_m%C2%B2_5_pi%C3%A8ces__55109236.htm,Apparte mhamid 9 100 m² 5 pièces,marrakech,1336915.5094456053,2,1,Vendre,autre secteur,2.0,100.0,2.0,0,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/les_orangers/appartements/RJD_a_vendre__55685386.htm,RJD a vendre,rabat,6000000.0,3,3,Vendre,les orangers,3.0,160.0,3.0,0,False,False,False,False,True,False,False,False,True,False,True
https://www.avito.ma/fr/maamora/appartements/Appartement_par_Etage_%C3%A0_Vendre__55713413.htm,Appartement par Etage à Vendre,kénitra,1150000.0,3,2,Vendre,maamora,1.0,108.0,3.0,6,True,True,False,True,False,False,False,False,True,False,True
https://www.avito.ma/fr/hay_charaf/appartements/appartement_a_vendre_hay_fadal__55713397.htm,appartement a vendre hay fadal,marrakech,410000.0,2,1,Vendre,hay charaf,1.0,62.0,2.0,0,False,False,True,True,True,False,False,False,False,False,False
https://www.avito.ma/fr/mabrouka/appartements/appartement_a_vendre_mabrouka__55713179.htm,appartement a vendre mabrouka,marrakech,400000.0,2,1,Vendre,mabrouka,1.0,56.0,2.0,1,True,True,True,True,True,False,False,False,False,False,False
https://www.avito.ma/fr/sidi_bernoussi/appartements/Appartement_%C3%A0_vendre_%C3%A0_Casablanca_55713109.htm,Appartement à vendre à Casablanca,casablanca,285000.0,2,1,Vendre,sidi bernoussi,2.0,90.0,2.0,4,False,False,False,False,False,False,False,False,True,False,False
https://www.avito.ma/fr/saidia/appartements/Appartement_%C3%A0_vendre_65_m%C2%B2_%C3%A0_Saidia_55154787.htm,Appartement à vendre 65 m² à Saidia,saidia,420000.0,2,1,Vendre,toute la ville,1.0,65.0,2.0,2,False,True,False,False,False,False,False,False,False,False,True
https://www.avito.ma/fr/saidia/appartements/Appartement_%C3%A0_vendre_90_m%C2%B2_%C3%A0_Saidia_31715488.htm,Appartement à vendre 90 m² à Saidia,saidia,808806.8534125014,2,1,Vendre,toute la ville,1.0,90.0,2.0,1,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/2_mars/appartements/Appartement_%C3%A0_vendre_250_m%C2%B2_%C3%A0_Casablanca_55712564.htm,Appartement à vendre 250 m² à Casablanca,casablanca,3250000.0,3,3,Vendre,2 mars,3.0,250.0,3.0,5,True,True,False,True,True,False,False,False,True,False,False
https://www.avito.ma/fr/sidi_maarouf/appartements/_Appartement_%C3%89quip%C3%A9_%C3%A0_Vendre_%C3%A0_Sidi_Maarouf_55712536.htm,Appartement Équipé à Vendre à Sidi Maarouf,casablanca,580000.0,2,1,Vendre,sidi maarouf,2.0,65.0,2.0,3,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/saidia/appartements/Appartement_%C3%A0_vendre_%C3%A0_Saidia_3_chambres_salon_41053021.htm,Appartement à vendre à Saidia 3 chambres salon,saidia,730471.6116326908,2,1,Vendre,toute la ville,1.0,72.0,2.0,1,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/centre/appartements/Appartement_a_vendre__55712408.htm,Appartement a vendre,kénitra,790000.0,2,1,Vendre,centre,1.0,100.0,2.0,2,False,True,False,False,True,False,False,False,False,False,False
https://www.avito.ma/fr/autre_secteur/appartements/Appartement_%C3%A0_vendre_64_m%C2%B2_%C3%A0_Casablanca_55712402.htm,Appartement à vendre 64 m² à Casablanca,casablanca,440000.0,2,1,Vendre,autre secteur,2.0,64.0,2.0,2,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/californie/appartements/Appartement_144_m%C2%B2_%C3%A0_californie_55678493.htm,Appartement 144 m² à californie,casablanca,2400000.0,3,2,Vendre,californie,3.0,144.0,3.0,3,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/hay_al_horria/appartements/Appartement_%C3%A0_vendre_127_m%C2%B2_%C3%A0_Mohammedia_54222821.htm,Appartement à vendre 127 m² à Mohammedia,mohammedia,1597108.6335831503,3,2,Vendre,hay al horria,2.0,127.0,3.0,3,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/hay_hassani/appartements/Appartement_%C3%A0_vendre_a_44_millions_seulement_55454082.htm,Appartement à vendre a 44 millions seulement,tanger,440000.0,2,1,Vendre,hay hassani,2.0,73.0,2.0,2,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/jbel_kbir/appartements/Appart_a_jbel_kbir_a_vendre__55499718.htm,Appart a jbel kbir a vendre,tanger,3300000.0,2,2,Vendre,jbel kbir,2.0,135.0,2.0,1,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/vi/55630439.htm,Appartement à vendre 120 m² à Agadir,agadir,1200000.0,2,2,Vendre,amicales,1.0,120.0,2.0,4,True,True,False,False,True,False,False,False,True,False,True
https://www.avito.ma/vi/55462984.htm,Appartement à vendre 95 m² à Mohammedia,mohammedia,1470000.0,2,1,Vendre,mimosas,1.0,95.0,2.0,2,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/hamza/appartements/Appartement_%C3%A0_vendre_pr%C3%A8s_de_la_gare_%C3%A0_Bouznika_52829673.htm,Appartement à vendre près de la gare à Bouznika,bouznika,495000.0,2,1,Vendre,hamza,1.0,66.0,2.0,2,True,True,True,True,True,False,True,False,True,False,True
https://www.avito.ma/fr/sidi_moussa/appartements/appartement_a_vendre_3_chanbre_eljadida__55711905.htm,appartement a vendre 3 chanbre eljadida,el jadida,530000.0,3,1,Vendre,sidi moussa,1.0,82.0,3.0,3,True,False,False,False,False,False,False,False,True,False,False
https://www.avito.ma/fr/centre_ville/appartements/Appart_2ch_sal_blc_85m2_A_Vendre_au_centre_ville_52030539.htm,Appart 2ch sal blc 85m2 A Vendre au centre ville,casablanca,850000.0,2,1,Vendre,centre ville,2.0,80.0,2.0,4,True,True,False,False,True,False,False,False,False,False,True
https://www.avito.ma/fr/al_qods/appartements/Appartement_%C3%A0_vendre_70_m%C2%B2_%C3%A0_Casablanca_55711678.htm,Appartement à vendre 70 m² à Casablanca,casablanca,700000.0,2,2,Vendre,al qods,2.0,70.0,2.0,4,True,True,False,False,True,False,False,False,True,False,True
https://www.avito.ma/fr/riad_oulad_mtaa/appartements/apparemment_a_vendre_riad_olad_mtaa_55711096.htm,apparemment a vendre riad olad mtaa,temara,1200000.0,3,1,Vendre,riad oulad mtaa,1.0,91.0,3.0,4,False,True,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/bir_rami/appartements/Appartement_%C3%A0_vendre_60_m%C2%B2_%C3%A0_K%C3%A9nitra_55710860.htm,Appartement à vendre 60 m² à Kénitra,kénitra,360000.0,2,1,Vendre,bir rami,1.0,60.0,2.0,4,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/azzouzia/appartements/Appartement_a_vendre_avec_climatisation__55710757.htm,Appartement a vendre avec climatisation,marrakech,450000.0,2,1,Vendre,azzouzia,1.0,67.0,2.0,2,False,False,False,True,True,False,False,False,True,False,False
https://www.avito.ma/fr/californie/appartements/VENTE_APPARTEMENT_CHOKA__MAKHLOUF___55710692.htm,VENTE APPARTEMENT CHOKA MAKHLOUF .,casablanca,760000.0,3,2,Vendre,californie,3.0,120.0,3.0,2,False,True,True,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/bir_rami/appartements/Appartement_%C3%A0_vendre_59_m%C2%B2_%C3%A0_K%C3%A9nitra_55710686.htm,Appartement à vendre 59 m² à Kénitra,kénitra,360000.0,2,1,Vendre,bir rami,1.0,59.0,2.0,4,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/oulfa/appartements/Appat_haut_St__80_m2_r%C3%A9sid__Ferm%C3%A9e_oulfa_55710673.htm,Appat haut St. 80 m2 résid. Fermée oulfa,casablanca,980000.0,2,2,Vendre,oulfa,2.0,80.0,2.0,2,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/branes_2/appartements/Appartement_en_plein_centre_ville_%C3%A0_vendre__55710624.htm,Appartement en plein centre ville à vendre,tanger,1700000.0,3,2,Vendre,branes 2,3.0,117.0,3.0,3,True,True,False,False,True,False,False,False,True,False,False
https://www.avito.ma/fr/branes_2/appartements/Appartement_tr%C3%A8s_bien_situ%C3%A9_%C3%A0_vendre__55710525.htm,Appartement très bien situé à vendre,tanger,1700000.0,3,2,Vendre,branes 2,3.0,117.0,3.0,3,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/hay_essalam/appartements/Appartement_a_vendre__55710112.htm,Appartement a vendre,el jadida,1482246.1797476423,3,2,Vendre,hay essalam,1.0,107.0,3.0,2,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/route_de_safi/appartements/Appartement_%C3%A0_vendre_60_m%C2%B2_%C3%A0__Route_de_safi__30911984.htm,Appartement à vendre 60 m² à Route de safi,marrakech,350000.0,1,1,Vendre,route de safi,1.0,60.0,0.0,3,False,False,False,False,False,False,False,False,False,False,True
https://www.avito.ma/fr/martil/appartements/Appartement_%C3%A0_vendre_65_m%C2%B2_%C3%A0_Martil_55710017.htm,Appartement à vendre 65 m² à Martil,martil,350000.0,2,1,Vendre,toute la ville,1.0,65.0,2.0,4,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/belv%C3%A9d%C3%A8re/appartements/appartement_de_luxe_%C3%A0_vendre_54981918.htm,appartement de luxe à vendre,casablanca,980000.0,2,2,Vendre,belvédère,2.0,71.0,2.0,7+,True,True,False,True,False,False,False,False,True,False,False
https://www.avito.ma/fr/plage_oued_cherrat/appartements/appartement_a_vendre_bouznika__55709755.htm,"appartement a vendre,bouznika",bouznika,804333.0049322646,2,2,Vendre,plage oued cherrat,1.0,60.0,2.0,0,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/av_mohammed_vi/appartements/appartement_3_chambres_a_vendre__55709659.htm,appartement 3 chambres a vendre,marrakech,2300000.0,3,2,Vendre,av mohammed vi,1.0,96.0,3.0,1,True,True,True,True,True,False,True,False,True,False,True
https://www.avito.ma/fr/sidi_bernoussi/appartements/Appartement_%C3%A0_vendre_51_m%C2%B2_%C3%A0_Casablanca_55709175.htm,Appartement à vendre 51 m² à Casablanca,casablanca,1006675.7361350212,3,2,Vendre,sidi bernoussi,3.0,51.0,3.0,1,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/mers_sultan/appartements/Appartement_%C3%A0_vendre_103_m%C2%B2_%C3%A0_Zerktouni_Casablanca_55709025.htm,Appartement à vendre 103 m² à Zerktouni Casablanca,casablanca,980000.0,2,1,Vendre,mers sultan,2.0,103.0,2.0,4,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/al_moustakbal/appartements/Appartement_%C3%A0_vendre_77_m%C2%B2_%C3%A0_Temara_55709008.htm,Appartement à vendre 77 m² à Temara,temara,230000.0,2,1,Vendre,al moustakbal,1.0,77.0,2.0,2,False,True,False,True,True,False,True,False,True,False,True
https://www.avito.ma/fr/les_portes_de_marrakech/appartements/_appartement__55708908.htm,appartement,marrakech,893878.6634563025,2,1,Vendre,les portes de marrakech,1.0,60.0,2.0,1,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/ain_el_hayat/appartements/Appartement_%C3%A0_louer_70_m%C2%B2_%C3%A0_Skhirat_55708892.htm,Appartement à louer 70 m² à Skhirat,skhirat,6000.0,2,1,Louer,ain el hayat,2.0,70.0,2.0,0,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/maarif/appartements/appartement_a_vendre_%C3%A0_maarif__55708778.htm,appartement a vendre à maarif,casablanca,780000.0,2,1,Vendre,maarif,2.0,65.0,2.0,2,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/oualidia/appartements/Appartement_a_oualidia__55708735.htm,Appartement a oualidia,oualidia,425834.5602667605,2,1,Vendre,toute la ville,1.0,2.0,8.0,1,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/cit%C3%A9_adrar/appartements/appartement_en_vente_55708729.htm,appartement en vente,agadir,1281590.717649844,2,1,Vendre,cité adrar,1.0,107.0,2.0,3,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/wifak/appartements/Appartement_%C3%A0_vendre_124_m%C2%B2_%C3%A0_Temara_55708548.htm,Appartement à vendre 124 m² à Temara,temara,1400000.0,3,2,Vendre,wifak,1.0,124.0,3.0,3,True,True,False,True,True,False,False,False,True,False,True
https://www.avito.ma/fr/autre_secteur/appartements/Appartement_%C3%A0_vendre_117_m%C2%B2_%C3%A0_Bouznika_55708542.htm,Appartement à vendre 117 m² à Bouznika,bouznika,1732121.8727568942,3,2,Vendre,autre secteur,1.0,117.0,3.0,0,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/wifak/appartements/appt_%C3%A0_vendre_bien_plac%C3%A9_106m2_55708033.htm,appt à vendre bien placé 106m2,temara,1400000.0,3,2,Vendre,wifak,1.0,106.0,3.0,1,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/el_matar/appartements/Appartement_%C3%A0_vendre_56_m%C2%B2_%C3%A0_T%C3%A9touan_55707978.htm,Appartement à vendre 56 m² à Tétouan,tétouan,1350722.0410209307,3,2,Vendre,el matar,1.0,56.0,3.0,4,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/beaus%C3%A9jour/appartements/Appartement_%C3%A0_vendre_161_m%C2%B2_%C3%A0_Casablanca_55510189.htm,Appartement à vendre 161 m² à Casablanca,casablanca,1895784.7230273795,3,2,Vendre,beauséjour,3.0,161.0,3.0,1,False,False,False,False,False,False,False,False,False,False,False
